ProcessLevel	Left_out_processName	ProcessID	ProcessName	Original_process_size	Process_size_after_left_out	New_symbols_count	New_symbols_count_divided_by_original_process_size	New_symbols_rank_increase	New_symbols_rank_increase_divided_by_original_process_size
3	Tumor necrosis factor alpha receptor signaling	MBC:0000647	Tumor necrosis factor beta receptor signaling	3	4	1	0.3333333	3	1
3	Tumor necrosis factor beta receptor signaling	MBC:0000184	Apoptosis caspase pathway	11	12	1	0.09090909	1	0.09090909
3	Tumor necrosis factor beta receptor signaling	MBC:0000385	Interferon beta receptor signaling	42	43	1	0.02380952	10	0.2380952
3	Tumor necrosis factor beta receptor signaling	MBC:0000562	Rank signaling	36	37	1	0.02777778	21	0.5833333
3	Tumor necrosis factor beta receptor signaling	MBC:0000622	Tight junction organization	64	65	1	0.015625	29	0.453125
3	Tumor necrosis factor beta receptor signaling	MBC:0000654	Vascular endothelial growth factor receptor signaling	37	38	1	0.02702703	11	0.2972973
3	Tyrosine metabolism	MBC:0000354	Heme synthesis	26	27	1	0.03846154	4	0.1538462
3	Tyrosine metabolism	MBC:0000365	Histone phosphorylation and dephosphorylation	53	54	1	0.01886792	46	0.8679245
3	Tyrosine metabolism	MBC:0000516	Phenylalanine catabolism	4	5	1	0.25	1	0.25
3	U1 snRNP assembly	MBC:0000259	Cytosolic core snRNP assembly	18	18	0	0	3	0.1666667
3	U1 snRNP assembly	MBC:0000494	Nuclear import of core snRNP	12	12	0	0	3	0.25
3	U1 snRNP assembly	MBC:0000525	Pre-catalytic spliceosome assembly and processing	12	12	0	0	6	0.5
3	U1 snRNP assembly	MBC:0000576	Ribonucleoprotein assembly	23	23	0	0	2	0.08695652
3	U1 snRNP assembly	MBC:0000578	Ribonucleoprotein nuclear re-import	18	18	0	0	4	0.2222222
3	U2 snRNP assembly	MBC:0000528	Pre-spliceosome assembly	8	9	1	0.125	5.5	0.6875
3	U2 snRNP assembly	MBC:0000605	Step 1 and step 2 catalysis during pre-mRNA splicing	5	12	7	1.4	9.5	1.9
3	U2 snRNP assembly	MBC:0000649	U1 snRNP assembly	7	8	1	0.1428571	5	0.7142857
3	U4-U6-U5 tri-snRNP assembly	MBC:0000525	Pre-catalytic spliceosome assembly and processing	12	14	2	0.1666667	12	1
3	U4-U6-U5 tri-snRNP assembly	MBC:0000605	Step 1 and step 2 catalysis during pre-mRNA splicing	5	7	2	0.4	2	0.4
3	U4-U6-U5 tri-snRNP assembly	MBC:0000634	Translation initiation	95	96	1	0.01052632	26	0.2736842
3	Ubiquinone biosynthesis	MBC:0000575	Riboflavin metabolism	24	26	1	0.04166667	23	0.9583333
2	Ubiquitin mediated proteasomal degradation	MBC:0000033	Amyloid generation and aggregation	53	54	1	0.01886792	9.5	0.1792453
2	Ubiquitin mediated proteasomal degradation	MBC:0000035	Apoptosis	82	85	1	0.01219512	34	0.4146341
2	Ubiquitin mediated proteasomal degradation	MBC:0000036	Autophagy	80	81	0	0	31.5	0.39375
2	Ubiquitin mediated proteasomal degradation	MBC:0000039	Bombesin receptor signaling	17	17	0	0	0.5	0.02941176
2	Ubiquitin mediated proteasomal degradation	MBC:0000040	Carbohydrate metabolism and transport	67	68	1	0.01492537	11	0.1641791
2	Ubiquitin mediated proteasomal degradation	MBC:0000046	Cellular response to hypoxia	58	61	3	0.05172414	72.5	1.25
2	Ubiquitin mediated proteasomal degradation	MBC:0000047	Cellular response to oxidative stress	51	53	2	0.03921569	11	0.2156863
2	Ubiquitin mediated proteasomal degradation	MBC:0000048	Cellular response to radiation	67	71	4	0.05970149	89	1.328358
2	Ubiquitin mediated proteasomal degradation	MBC:0000049	Centrosome cycle	80	82	2	0.025	82.5	1.03125
2	Ubiquitin mediated proteasomal degradation	MBC:0000057	Cytokinesis	42	43	1	0.02380952	9	0.2142857
2	Ubiquitin mediated proteasomal degradation	MBC:0000058	Cytosolic intermediate filament and septin dynamics	66	66	0	0	10.5	0.1590909
2	Ubiquitin mediated proteasomal degradation	MBC:0000059	Cytosolic post-translational protein modification	47	50	2	0.04255319	29.5	0.6276596
2	Ubiquitin mediated proteasomal degradation	MBC:0000061	DNA double-strand break repair	53	53	0	0	2	0.03773585
2	Ubiquitin mediated proteasomal degradation	MBC:0000069	Endoplasmic reticulum membrane protein insertion and import	23	27	1	0.04347826	3.5	0.1521739
2	Ubiquitin mediated proteasomal degradation	MBC:0000076	Filopodium and lamellipodium organization	104	105	1	0.009615385	43	0.4134615
2	Ubiquitin mediated proteasomal degradation	MBC:0000081	Histone modification	183	190	3	0.01639344	153.5	0.8387978
2	Ubiquitin mediated proteasomal degradation	MBC:0000082	Interferon signaling	39	41	1	0.02564103	1	0.02564103
2	Ubiquitin mediated proteasomal degradation	MBC:0000084	Interphase nucleus and nuclear chromatin organization	60	61	1	0.01666667	49	0.8166667
2	Ubiquitin mediated proteasomal degradation	MBC:0000087	Kinin–kallikrein system	33	34	1	0.03030303	6	0.1818182
2	Ubiquitin mediated proteasomal degradation	MBC:0000088	Lipid droplet dynamics	68	69	1	0.01470588	6.5	0.09558824
2	Ubiquitin mediated proteasomal degradation	MBC:0000108	Mitotic cell cycle checkpoints	40	41	1	0.025	34.5	0.8625
2	Ubiquitin mediated proteasomal degradation	MBC:0000109	mRNA capping, editing, polyadenylation and nuclear export	55	55	0	0	6	0.1090909
2	Ubiquitin mediated proteasomal degradation	MBC:0000113	Neuronal action potential generation and propagation	104	105	1	0.009615385	5.5	0.05288462
2	Ubiquitin mediated proteasomal degradation	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	142	3	0.02173913	170	1.231884
2	Ubiquitin mediated proteasomal degradation	MBC:0000123	Pre-mRNA splicing	85	86	1	0.01176471	4	0.04705882
2	Ubiquitin mediated proteasomal degradation	MBC:0000126	Protein transport across the nuclear membrane	79	88	4	0.05063291	97	1.227848
2	Ubiquitin mediated proteasomal degradation	MBC:0000148	Transcription	206	211	1	0.004854369	1	0.004854369
3	Urea cycle	MBC:0000187	Aspartate and arginine metabolism	12	16	3	0.25	21	1.75
3	Vascular endothelial growth factor receptor signaling	MBC:0000314	Fibroblast growth factor receptor signaling	17	17	0	0	1	0.05882353
3	Vascular endothelial growth factor receptor signaling	MBC:0000363	Histone acetylation and deactylation	73	74	1	0.01369863	1	0.01369863
3	Vascular endothelial growth factor receptor signaling	MBC:0000365	Histone phosphorylation and dephosphorylation	53	54	1	0.01886792	1	0.01886792
3	Vascular endothelial growth factor receptor signaling	MBC:0000413	Lamellipodium organization	52	53	1	0.01923077	4.5	0.08653846
3	Vascular endothelial growth factor receptor signaling	MBC:0000480	NFkB signaling pathway	14	14	0	0	0.5	0.03571429
3	Vascular endothelial growth factor receptor signaling	MBC:0000483	Nodal growth differentiation factor receptor signaling	56	57	1	0.01785714	10.5	0.1875
3	Vascular endothelial growth factor receptor signaling	MBC:0000522	Platelet-derived growth factor receptor signaling	20	22	2	0.1	18	0.9
3	Vascular endothelial growth factor receptor signaling	MBC:0000562	Rank signaling	36	38	2	0.05555556	20	0.5555556
3	Vascular endothelial growth factor receptor signaling	MBC:0000589	Semaphorin signaling	51	52	1	0.01960784	36	0.7058824
3	Vasoactive intestinal peptide receptor signaling	MBC:0000204	Calcitonin receptor signaling	12	13	1	0.08333334	2	0.1666667
3	Vasoactive intestinal peptide receptor signaling	MBC:0000587	Secretin receptor signaling	5	7	1	0.2	3	0.6
3	VDJ recombination	MBC:0000240	Class switch recombination	42	46	2	0.04761905	73.5	1.75
3	VDJ recombination	MBC:0000485	Non-homologous end joining DSB repair	22	23	1	0.04545455	15	0.6818182
3	VDJ recombination	MBC:0000638	Transpositional recombination	6	6	0	0	1.5	0.25
2	Vesicle exocytosis	MBC:0000035	Apoptosis	82	83	1	0.01219512	10.5	0.1280488
2	Vesicle exocytosis	MBC:0000055	Control of postsynaptic potential	45	50	3	0.06666667	56	1.244444
2	Vesicle exocytosis	MBC:0000057	Cytokinesis	42	51	7	0.1666667	121	2.880952
2	Vesicle exocytosis	MBC:0000058	Cytosolic intermediate filament and septin dynamics	66	67	1	0.01515152	51	0.7727273
2	Vesicle exocytosis	MBC:0000060	Degradation by lysosomal enzymes	63	64	1	0.01587302	1	0.01587302
2	Vesicle exocytosis	MBC:0000067	Endocytic pathway	92	96	3	0.0326087	196.5	2.13587
2	Vesicle exocytosis	MBC:0000076	Filopodium and lamellipodium organization	104	106	1	0.009615385	7.5	0.07211538
2	Vesicle exocytosis	MBC:0000085	Intracellular common signaling cascades of multiple pathways	120	124	4	0.03333334	182	1.516667
2	Vesicle exocytosis	MBC:0000088	Lipid droplet dynamics	68	68	1	0.01470588	25	0.3676471
2	Vesicle exocytosis	MBC:0000100	Microtubule dynamics	83	84	1	0.01204819	17.5	0.2108434
2	Vesicle exocytosis	MBC:0000113	Neuronal action potential generation and propagation	104	113	9	0.08653846	347	3.336539
2	Vesicle exocytosis	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	139	1	0.007246377	16.5	0.1195652
2	Vesicle exocytosis	MBC:0000126	Protein transport across the nuclear membrane	79	79	0	0	12.5	0.1582278
2	Vesicle exocytosis	MBC:0000137	Signaling pathways regulating cardiovascular homeostasis	81	81	0	0	1.5	0.01851852
2	Vesicle exocytosis	MBC:0000154	Vesicle traffic between ER and Golgi	21	22	1	0.04761905	1	0.04761905
3	Vesicle fusion with plasma membrane	MBC:0000156	Acetylcholine-mediated control of postsynaptic potential	11	11	0	0	1	0.09090909
3	Vesicle fusion with plasma membrane	MBC:0000202	Brain derived neurotrophic factor receptor signaling	8	9	1	0.125	4	0.5
3	Vesicle fusion with plasma membrane	MBC:0000205	Calcium transmembrane transport	31	33	2	0.06451613	34.5	1.112903
3	Vesicle fusion with plasma membrane	MBC:0000206	CAM kinase signaling pathway	13	13	0	0	2	0.1538462
3	Vesicle fusion with plasma membrane	MBC:0000243	Clathrin-mediated vesicle traffic from TGN to endosomal lysosomal system	15	16	1	0.06666667	2	0.1333333
3	Vesicle fusion with plasma membrane	MBC:0000371	Hydrogen transmembrane transport	66	67	1	0.01515152	40	0.6060606
3	Vesicle fusion with plasma membrane	MBC:0000415	Late endosome dynamics	63	67	0	0	3	0.04761905
3	Vesicle fusion with plasma membrane	MBC:0000429	Lysosomal glycoprotein degradation	67	68	1	0.01492537	15.5	0.2313433
3	Vesicle fusion with plasma membrane	MBC:0000450	Microtubule-based secretory vesicle traffic	8	9	1	0.125	1.5	0.1875
3	Vesicle fusion with plasma membrane	MBC:0000552	Protein palmitoylation	16	17	1	0.0625	2.5	0.15625
3	Vesicle fusion with plasma membrane	MBC:0000565	Recycling endosome dynamics	52	56	3	0.05769231	112	2.153846
3	Vesicle fusion with plasma membrane	MBC:0000601	Sodium transmembrane transport	53	54	1	0.01886792	13	0.245283
3	Vesicle fusion with plasma membrane	MBC:0000660	Vesicle tethering at plasma membrane	16	20	4	0.25	15	0.9375
3	Vesicle tethering at plasma membrane	MBC:0000407	Intracellular bridge abscission	30	30	0	0	3	0.1
3	Vesicle tethering at plasma membrane	MBC:0000450	Microtubule-based secretory vesicle traffic	8	17	9	1.125	9	1.125
3	Vesicle tethering at plasma membrane	MBC:0000637	Transmembrane glucose transport	5	5	0	0	0.5	0.1
3	Vesicle tethering at plasma membrane	MBC:0000659	Vesicle fusion with plasma membrane	34	35	1	0.02941176	9	0.2647059
2	Vesicle traffic between ER and Golgi	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	139	1	0.007246377	49	0.3550725
2	Vesicle traffic between ER and Golgi	MBC:0000125	Protein prenylation	62	63	1	0.01612903	35.5	0.5725806
2	Vesicle traffic between ER and Golgi	MBC:0000144	Structural golgi apparatus organization	21	30	2	0.0952381	25	1.190476
2	Vesicle traffic between TGN and endosomal lysosomal system	MBC:0000033	Amyloid generation and aggregation	53	54	1	0.01886792	4.5	0.08490566
2	Vesicle traffic between TGN and endosomal lysosomal system	MBC:0000060	Degradation by lysosomal enzymes	63	64	1	0.01587302	47.5	0.7539682
2	Vesicle traffic between TGN and endosomal lysosomal system	MBC:0000067	Endocytic pathway	92	103	2	0.02173913	75	0.8152174
2	Vesicle traffic between TGN and endosomal lysosomal system	MBC:0000144	Structural golgi apparatus organization	21	20	0	0	1	0.04761905
3	Vimentin-like intermediate filament dynamics	MBC:0000188	Axonal intermediate filament dynamics	11	10	0	0	2	0.1818182
3	Vimentin-like intermediate filament dynamics	MBC:0000287	Epithelial intermediate filament dynamics	16	18	1	0.0625	15	0.9375
3	Vitamin C metabolism	MBC:0000457	Mitochondrial transport	19	20	1	0.05263158	3	0.1578947
3	Vitamin C metabolism	MBC:0000601	Sodium transmembrane transport	53	54	1	0.01886792	35	0.6603774
3	Vitamin D metabolism	MBC:0000664	Vitamin D receptor signaling	8	13	3	0.375	16	2
3	Vitamin D receptor signaling	MBC:0000606	Sulfonation	10	11	1	0.1	8.5	0.85
3	Vitamin D receptor signaling	MBC:0000618	Thyroid hormone receptor signaling	10	11	1	0.1	6	0.6
3	Vitamin D receptor signaling	MBC:0000663	Vitamin D metabolism	16	17	1	0.0625	15	0.9375
3	Vitamin K metabolism	MBC:0000246	Coagulation factor synthesis and vitamin K metabolism	7	9	1	0.1428571	5	0.7142857
3	Water transmembrane transport	MBC:0000161	Actin polymerization	92	92	1	0.01086957	58.5	0.6358696
3	Water transmembrane transport	MBC:0000194	Bicarbonate transmembrane transport	33	32	0	0	1	0.03030303
3	Water transmembrane transport	MBC:0000275	Drug and toxin export via membrane transport proteins	25	26	1	0.04	10.5	0.42
3	Water transmembrane transport	MBC:0000276	Early endosome dynamics	58	59	1	0.01724138	20	0.3448276
3	Water transmembrane transport	MBC:0000329	Gap junction organization	36	37	1	0.02777778	22	0.6111111
3	Water transmembrane transport	MBC:0000352	Hedgehog receptor signaling	28	29	1	0.03571429	3	0.1071429
3	Water transmembrane transport	MBC:0000371	Hydrogen transmembrane transport	66	66	1	0.01515152	62	0.9393939
3	Water transmembrane transport	MBC:0000435	MAPK signaling pathway	54	55	1	0.01851852	11.5	0.212963
3	Water transmembrane transport	MBC:0000466	Multivesicular body dynamics	51	49	1	0.01960784	4	0.07843138
3	Water transmembrane transport	MBC:0000550	Protein N-linked glycosylation in ER	13	15	2	0.1538462	5	0.3846154
3	Water transmembrane transport	MBC:0000563	Ras signaling pathway	16	17	1	0.0625	1	0.0625
3	Water transmembrane transport	MBC:0000601	Sodium transmembrane transport	53	53	1	0.01886792	4	0.0754717
3	Water transmembrane transport	MBC:0000622	Tight junction organization	64	65	1	0.015625	31	0.484375
3	WNT-Beta-catenin signaling pathway	MBC:0000156	Acetylcholine-mediated control of postsynaptic potential	11	12	1	0.09090909	1	0.09090909
3	WNT-Beta-catenin signaling pathway	MBC:0000165	Adherens junction organization	47	45	2	0.04255319	76	1.617021
3	WNT-Beta-catenin signaling pathway	MBC:0000214	CCN intercellular signaling protein family receptor signaling	16	18	2	0.125	11	0.6875
3	WNT-Beta-catenin signaling pathway	MBC:0000224	Centrosome organization	86	88	1	0.01162791	59	0.6860465
3	WNT-Beta-catenin signaling pathway	MBC:0000231	Cholesterol transport by lipoproteins	20	21	1	0.05	2.5	0.125
3	WNT-Beta-catenin signaling pathway	MBC:0000294	Eukaryotic basal body organization	41	42	1	0.02439024	3	0.07317073
3	WNT-Beta-catenin signaling pathway	MBC:0000303	Extracellular matrix breakdown by matrix metalloproteases	27	28	1	0.03703704	1	0.03703704
3	WNT-Beta-catenin signaling pathway	MBC:0000310	Fatty acid transfer between membranes	34	36	1	0.02941176	23	0.6764706
3	WNT-Beta-catenin signaling pathway	MBC:0000316	Fibronectin synthesis and extracellular assembly	17	18	1	0.05882353	6.5	0.3823529
3	WNT-Beta-catenin signaling pathway	MBC:0000318	Filopodium organization	36	36	1	0.02777778	15.5	0.4305556
3	WNT-Beta-catenin signaling pathway	MBC:0000355	Hemidesmosome organization	17	17	0	0	0.5	0.02941176
3	WNT-Beta-catenin signaling pathway	MBC:0000361	Hippo signaling	38	40	2	0.05263158	16	0.4210526
3	WNT-Beta-catenin signaling pathway	MBC:0000364	Histone methylation and demethylation	141	144	2	0.0141844	66	0.4680851
3	WNT-Beta-catenin signaling pathway	MBC:0000413	Lamellipodium organization	52	52	0	0	3.5	0.0673077
3	WNT-Beta-catenin signaling pathway	MBC:0000431	Lysosomal lipid degradation	50	51	1	0.02	14	0.28
3	WNT-Beta-catenin signaling pathway	MBC:0000452	Mismatch repair	20	21	1	0.05	4	0.2
3	WNT-Beta-catenin signaling pathway	MBC:0000458	Mitochondrial uncoupling by mitochondrial anion carrier proteins	36	38	0	0	0.5	0.01388889
3	WNT-Beta-catenin signaling pathway	MBC:0000470	Natriuretic peptide receptor signaling	28	29	1	0.03571429	1.5	0.05357143
3	WNT-Beta-catenin signaling pathway	MBC:0000483	Nodal growth differentiation factor receptor signaling	56	58	2	0.03571429	56.5	1.008929
3	WNT-Beta-catenin signaling pathway	MBC:0000507	Osteopontin receptor signaling	30	31	1	0.03333334	26.5	0.8833333
3	WNT-Beta-catenin signaling pathway	MBC:0000508	Parathyroid hormone receptor signaling	9	12	3	0.3333333	3	0.3333333
3	WNT-Beta-catenin signaling pathway	MBC:0000512	Peroxisome proliferator-activated receptor gamma signaling	30	31	1	0.03333334	24.5	0.8166667
3	WNT-Beta-catenin signaling pathway	MBC:0000562	Rank signaling	36	39	3	0.08333334	41	1.138889
3	WNT-Beta-catenin signaling pathway	MBC:0000565	Recycling endosome dynamics	52	52	0	0	11	0.2115385
3	WNT-Beta-catenin signaling pathway	MBC:0000571	Retinoic acid receptor signaling	46	47	1	0.02173913	1	0.02173913
3	WNT-Beta-catenin signaling pathway	MBC:0000579	Ribonucleotide reduction	13	13	0	0	1	0.07692308
3	WNT-Beta-catenin signaling pathway	MBC:0000589	Semaphorin signaling	51	52	1	0.01960784	1	0.01960784
