ProcessLevel	ProcessName	ProcessID	Symbol	Manual_validation	ReadWrite_references	Parent_processName
-1	Background genes	MBCO:Background	HIC1	True_positive		
-1	Background genes	MBCO:Background	HIC2	True_positive		
-1	Background genes	MBCO:Background	HIF1A	True_positive		
-1	Background genes	MBCO:Background	HIF1A-AS2	True_positive		
-1	Background genes	MBCO:Background	HIF1AN	True_positive		
-1	Background genes	MBCO:Background	HIF3A	True_positive		
-1	Background genes	MBCO:Background	HIGD1A	True_positive		
-1	Background genes	MBCO:Background	HILPDA	True_positive		
-1	Background genes	MBCO:Background	HILS1	True_positive		
-1	Background genes	MBCO:Background	HINFP	True_positive		
-1	Background genes	MBCO:Background	HINT1	True_positive		
-1	Background genes	MBCO:Background	HINT2	True_positive		
-1	Background genes	MBCO:Background	HIP1	True_positive		
-1	Background genes	MBCO:Background	HIP1R	True_positive		
-1	Background genes	MBCO:Background	HIPK1	True_positive		
-1	Background genes	MBCO:Background	HIPK2	True_positive		
-1	Background genes	MBCO:Background	HIPK3	True_positive		
-1	Background genes	MBCO:Background	HIRA	True_positive		
-1	Background genes	MBCO:Background	HIST1H1A	True_positive		
-1	Background genes	MBCO:Background	HIST1H1B	True_positive		
-1	Background genes	MBCO:Background	HIST1H1C	True_positive		
-1	Background genes	MBCO:Background	HIST1H1D	True_positive		
-1	Background genes	MBCO:Background	HIST1H1E	True_positive		
-1	Background genes	MBCO:Background	HIST1H1T	True_positive		
-1	Background genes	MBCO:Background	HIST1H2AA	True_positive		
-1	Background genes	MBCO:Background	HIST1H2AC	True_positive		
-1	Background genes	MBCO:Background	HIST1H2AG	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BA	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BC	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BD	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BF	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BG	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BH	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BJ	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BK	True_positive		
-1	Background genes	MBCO:Background	HIST1H2BO	True_positive		
-1	Background genes	MBCO:Background	HIST1H3B	True_positive		
-1	Background genes	MBCO:Background	HIST1H3F	True_positive		
-1	Background genes	MBCO:Background	HIST1H4J	True_positive		
-1	Background genes	MBCO:Background	HIST1H4K	True_positive		
-1	Background genes	MBCO:Background	HIST2H2AA3	True_positive		
-1	Background genes	MBCO:Background	HIST2H2AA4	True_positive		
-1	Background genes	MBCO:Background	HIST2H2AB	True_positive		
-1	Background genes	MBCO:Background	HIST2H2BE	True_positive		
-1	Background genes	MBCO:Background	HIST2H3C	True_positive		
-1	Background genes	MBCO:Background	HIST2H4A	True_positive		
-1	Background genes	MBCO:Background	HIST2H4B	True_positive		
-1	Background genes	MBCO:Background	HIST3H3	True_positive		
-1	Background genes	MBCO:Background	HIST4H4	True_positive		
-1	Background genes	MBCO:Background	HIVEP1	True_positive		
-1	Background genes	MBCO:Background	HIVEP2	True_positive		
-1	Background genes	MBCO:Background	HIVEP3	True_positive		
-1	Background genes	MBCO:Background	HJURP	True_positive		
-1	Background genes	MBCO:Background	HK1	True_positive		
-1	Background genes	MBCO:Background	HK2	True_positive		
-1	Background genes	MBCO:Background	HK3	True_positive		
-1	Background genes	MBCO:Background	HKDC1	True_positive		
-1	Background genes	MBCO:Background	HLA-A	True_positive		
-1	Background genes	MBCO:Background	HLA-B	True_positive		
-1	Background genes	MBCO:Background	HLA-C	True_positive		
-1	Background genes	MBCO:Background	HLA-DMA	True_positive		
-1	Background genes	MBCO:Background	HLA-DOB	True_positive		
-1	Background genes	MBCO:Background	HLA-DPA1	True_positive		
-1	Background genes	MBCO:Background	HLA-DPB1	True_positive		
-1	Background genes	MBCO:Background	HLA-DPB2	True_positive		
-1	Background genes	MBCO:Background	HLA-DQA1	True_positive		
-1	Background genes	MBCO:Background	HLA-DQA2	True_positive		
-1	Background genes	MBCO:Background	HLA-DQB1	True_positive		
-1	Background genes	MBCO:Background	HLA-DQB3	True_positive		
-1	Background genes	MBCO:Background	HLA-DRA	True_positive		
-1	Background genes	MBCO:Background	HLA-DRB1	True_positive		
-1	Background genes	MBCO:Background	HLA-E	True_positive		
-1	Background genes	MBCO:Background	HLA-G	True_positive		
-1	Background genes	MBCO:Background	HLF	True_positive		
-1	Background genes	MBCO:Background	HLP	True_positive		
-1	Background genes	MBCO:Background	HLTF	True_positive		
-1	Background genes	MBCO:Background	HLX	True_positive		
-1	Background genes	MBCO:Background	HM13	True_positive		
-1	Background genes	MBCO:Background	HMBOX1	True_positive		
-1	Background genes	MBCO:Background	HMBS	True_positive		
-1	Background genes	MBCO:Background	HMCES	True_positive		
-1	Background genes	MBCO:Background	HMCN1	True_positive		
-1	Background genes	MBCO:Background	HMCN2	True_positive		
-1	Background genes	MBCO:Background	HMG20A	True_positive		
-1	Background genes	MBCO:Background	HMG20B	True_positive		
-1	Background genes	MBCO:Background	HMGA1	True_positive		
-1	Background genes	MBCO:Background	HMGA1P1	True_positive		
-1	Background genes	MBCO:Background	HMGA2	True_positive		
-1	Background genes	MBCO:Background	HMGB1	True_positive		
-1	Background genes	MBCO:Background	HMGB2	True_positive		
-1	Background genes	MBCO:Background	HMGB3	True_positive		
-1	Background genes	MBCO:Background	HMGB4	True_positive		
-1	Background genes	MBCO:Background	HMGCL	True_positive		
-1	Background genes	MBCO:Background	HMGCLL1	True_positive		
-1	Background genes	MBCO:Background	HMGCR	True_positive		
-1	Background genes	MBCO:Background	HMGCS1	True_positive		
-1	Background genes	MBCO:Background	HMGCS2	True_positive		
-1	Background genes	MBCO:Background	HMGN1	True_positive		
-1	Background genes	MBCO:Background	HMGN2	True_positive		
-1	Background genes	MBCO:Background	HMGN2P11	True_positive		
-1	Background genes	MBCO:Background	HMGN2P12	True_positive		
-1	Background genes	MBCO:Background	HMGN3	True_positive		
-1	Background genes	MBCO:Background	HMGN4	True_positive		
-1	Background genes	MBCO:Background	HMGN5	True_positive		
-1	Background genes	MBCO:Background	HMGXB4	True_positive		
-1	Background genes	MBCO:Background	HMHA1	True_positive		
-1	Background genes	MBCO:Background	HMMR	True_positive		
-1	Background genes	MBCO:Background	HMOX1	True_positive		
-1	Background genes	MBCO:Background	HMOX2	True_positive		
-1	Background genes	MBCO:Background	HMX1	True_positive		
-1	Background genes	MBCO:Background	HMX3	True_positive		
-1	Background genes	MBCO:Background	HN1	True_positive		
-1	Background genes	MBCO:Background	HNF1A	True_positive		
-1	Background genes	MBCO:Background	HNF1B	True_positive		
-1	Background genes	MBCO:Background	HNF4A	True_positive		
-1	Background genes	MBCO:Background	HNF4G	True_positive		
-1	Background genes	MBCO:Background	HNMT	True_positive		
-1	Background genes	MBCO:Background	HNP1	True_positive		
-1	Background genes	MBCO:Background	HNRNPA1	True_positive		
-1	Background genes	MBCO:Background	HNRNPA2B1	True_positive		
-1	Background genes	MBCO:Background	HNRNPA3	True_positive		
-1	Background genes	MBCO:Background	HNRNPAB	True_positive		
-1	Background genes	MBCO:Background	HNRNPC	True_positive		
-1	Background genes	MBCO:Background	HNRNPD	True_positive		
-1	Background genes	MBCO:Background	HNRNPDL	True_positive		
-1	Background genes	MBCO:Background	HNRNPF	True_positive		
-1	Background genes	MBCO:Background	HNRNPH1	True_positive		
-1	Background genes	MBCO:Background	HNRNPH2	True_positive		
-1	Background genes	MBCO:Background	HNRNPH3	True_positive		
-1	Background genes	MBCO:Background	HNRNPK	True_positive		
-1	Background genes	MBCO:Background	HNRNPL	True_positive		
-1	Background genes	MBCO:Background	HNRNPLL	True_positive		
-1	Background genes	MBCO:Background	HNRNPM	True_positive		
-1	Background genes	MBCO:Background	HNRNPR	True_positive		
-1	Background genes	MBCO:Background	HNRNPU	True_positive		
-1	Background genes	MBCO:Background	HNRNPUL1	True_positive		
-1	Background genes	MBCO:Background	HOAC	True_positive		
-1	Background genes	MBCO:Background	HOGA1	True_positive		
-1	Background genes	MBCO:Background	HOMER1	True_positive		
-1	Background genes	MBCO:Background	HOMER2	True_positive		
-1	Background genes	MBCO:Background	HOMER3	True_positive		
-1	Background genes	MBCO:Background	HOOK1	True_positive		
-1	Background genes	MBCO:Background	HOOK2	True_positive		
-1	Background genes	MBCO:Background	HOOK3	True_positive		
-1	Background genes	MBCO:Background	HOPX	True_positive		
-1	Background genes	MBCO:Background	HORMAD1	True_positive		
-1	Background genes	MBCO:Background	HORMAD2	True_positive		
-1	Background genes	MBCO:Background	HOTAIR	True_positive		
-1	Background genes	MBCO:Background	HOTAIRM1	True_positive		
-1	Background genes	MBCO:Background	HOTTIP	True_positive		
-1	Background genes	MBCO:Background	HOXA1	True_positive		
-1	Background genes	MBCO:Background	HOXA10	True_positive		
-1	Background genes	MBCO:Background	HOXA11	True_positive		
-1	Background genes	MBCO:Background	HOXA11-AS	True_positive		
-1	Background genes	MBCO:Background	HOXA13	True_positive		
-1	Background genes	MBCO:Background	HOXA2	True_positive		
-1	Background genes	MBCO:Background	HOXA3	True_positive		
-1	Background genes	MBCO:Background	HOXA4	True_positive		
-1	Background genes	MBCO:Background	HOXA5	True_positive		
-1	Background genes	MBCO:Background	HOXA6	True_positive		
-1	Background genes	MBCO:Background	HOXA7	True_positive		
-1	Background genes	MBCO:Background	HOXA9	True_positive		
-1	Background genes	MBCO:Background	HOXB1	True_positive		
-1	Background genes	MBCO:Background	HOXB13	True_positive		
-1	Background genes	MBCO:Background	HOXB2	True_positive		
-1	Background genes	MBCO:Background	HOXB3	True_positive		
-1	Background genes	MBCO:Background	HOXB4	True_positive		
-1	Background genes	MBCO:Background	HOXB5	True_positive		
-1	Background genes	MBCO:Background	HOXB6	True_positive		
-1	Background genes	MBCO:Background	HOXB7	True_positive		
-1	Background genes	MBCO:Background	HOXB8	True_positive		
-1	Background genes	MBCO:Background	HOXB9	True_positive		
-1	Background genes	MBCO:Background	HOXC10	True_positive		
-1	Background genes	MBCO:Background	HOXC11	True_positive		
-1	Background genes	MBCO:Background	HOXC12	True_positive		
-1	Background genes	MBCO:Background	HOXC13	True_positive		
-1	Background genes	MBCO:Background	HOXC4	True_positive		
-1	Background genes	MBCO:Background	HOXC5	True_positive		
-1	Background genes	MBCO:Background	HOXC6	True_positive		
-1	Background genes	MBCO:Background	HOXC8	True_positive		
-1	Background genes	MBCO:Background	HOXC9	True_positive		
-1	Background genes	MBCO:Background	HOXD1	True_positive		
-1	Background genes	MBCO:Background	HOXD10	True_positive		
-1	Background genes	MBCO:Background	HOXD11	True_positive		
-1	Background genes	MBCO:Background	HOXD12	True_positive		
-1	Background genes	MBCO:Background	HOXD13	True_positive		
-1	Background genes	MBCO:Background	HOXD3	True_positive		
-1	Background genes	MBCO:Background	HOXD4	True_positive		
-1	Background genes	MBCO:Background	HOXD8	True_positive		
-1	Background genes	MBCO:Background	HOXD9	True_positive		
-1	Background genes	MBCO:Background	HP	True_positive		
-1	Background genes	MBCO:Background	HP1BP3	True_positive		
-1	Background genes	MBCO:Background	HPBP	True_positive		
-1	Background genes	MBCO:Background	HPC1	True_positive		
-1	Background genes	MBCO:Background	HPC3	True_positive		
-1	Background genes	MBCO:Background	HPC4	True_positive		
-1	Background genes	MBCO:Background	HPCA	True_positive		
-1	Background genes	MBCO:Background	HPCAL1	True_positive		
-1	Background genes	MBCO:Background	HPCAL4	True_positive		
-1	Background genes	MBCO:Background	HPDL	True_positive		
-1	Background genes	MBCO:Background	HPE1	True_positive		
-1	Background genes	MBCO:Background	HPGD	True_positive		
-1	Background genes	MBCO:Background	HPGDS	True_positive		
-1	Background genes	MBCO:Background	HPN	True_positive		
-1	Background genes	MBCO:Background	HPPD	True_positive		
-1	Background genes	MBCO:Background	HPR	True_positive		
-1	Background genes	MBCO:Background	HPRT1	True_positive		
-1	Background genes	MBCO:Background	HPS1	True_positive		
-1	Background genes	MBCO:Background	HPS3	True_positive		
-1	Background genes	MBCO:Background	HPS4	True_positive		
-1	Background genes	MBCO:Background	HPS5	True_positive		
-1	Background genes	MBCO:Background	HPS6	True_positive		
-1	Background genes	MBCO:Background	HPSE	True_positive		
-1	Background genes	MBCO:Background	HPSE2	True_positive		
-1	Background genes	MBCO:Background	HPT	True_positive		
-1	Background genes	MBCO:Background	HPV18I2	True_positive		
-1	Background genes	MBCO:Background	HPX	True_positive		
-1	Background genes	MBCO:Background	HPYR1	True_positive		
-1	Background genes	MBCO:Background	HRAS	True_positive		
-1	Background genes	MBCO:Background	HRASLS	True_positive		
-1	Background genes	MBCO:Background	HRASLS5	True_positive		
-1	Background genes	MBCO:Background	HRG	True_positive		
-1	Background genes	MBCO:Background	HRH1	True_positive		
-1	Background genes	MBCO:Background	HRH2	True_positive		
-1	Background genes	MBCO:Background	HRH3	True_positive		
-1	Background genes	MBCO:Background	HRH4	True_positive		
-1	Background genes	MBCO:Background	HRK	True_positive		
-1	Background genes	MBCO:Background	HRM2	True_positive		
-1	Background genes	MBCO:Background	HRNR	True_positive		
-1	Background genes	MBCO:Background	HRSP12	True_positive		
-1	Background genes	MBCO:Background	HRX	True_positive		
-1	Background genes	MBCO:Background	HS2ST1	True_positive		
-1	Background genes	MBCO:Background	HS3ST1	True_positive		
-1	Background genes	MBCO:Background	HS3ST2	True_positive		
-1	Background genes	MBCO:Background	HS3ST3A1	True_positive		
-1	Background genes	MBCO:Background	HS3ST3B1	True_positive		
-1	Background genes	MBCO:Background	HS6ST1	True_positive		
-1	Background genes	MBCO:Background	HS6ST2	True_positive		
-1	Background genes	MBCO:Background	HS6ST3	True_positive		
-1	Background genes	MBCO:Background	HSBP1	True_positive		
-1	Background genes	MBCO:Background	HSCB	True_positive		
-1	Background genes	MBCO:Background	HSD11B1	True_positive		
-1	Background genes	MBCO:Background	HSD11B1L	True_positive		
-1	Background genes	MBCO:Background	HSD11B2	True_positive		
-1	Background genes	MBCO:Background	HSD17B1	True_positive		
-1	Background genes	MBCO:Background	HSD17B10	True_positive		
-1	Background genes	MBCO:Background	HSD17B11	True_positive		
-1	Background genes	MBCO:Background	HSD17B12	True_positive		
-1	Background genes	MBCO:Background	HSD17B2	True_positive		
-1	Background genes	MBCO:Background	HSD17B3	True_positive		
-1	Background genes	MBCO:Background	HSD17B4	True_positive		
-1	Background genes	MBCO:Background	HSD17B6	True_positive		
-1	Background genes	MBCO:Background	HSD17B7	True_positive		
-1	Background genes	MBCO:Background	HSD17B8	True_positive		
-1	Background genes	MBCO:Background	HSD3B1	True_positive		
-1	Background genes	MBCO:Background	HSD3B2	True_positive		
